GameID,Season,Fight_Time,Period,Period_Label,Team,Opponent,Is_Home,Score_State_At_Fight,Was_Trailing,Corsi_Before,Corsi_After,Corsi_Delta,Shots_Before,Shots_After,Shots_Delta,Goals_Before,Goals_After,xG_Before,xG_After,xG_Delta,Gained_Momentum
2020020306,2020,836,1,Period 1,MTL,OTT,0,-2,1,2.0,13.0,11.0,2.0,5.0,3.0,0.0,1.0,0.09377820012341731,0.3540487646404785,0.2602705645170612,1
2020020319,2020,3266,3,Period 3,WPG,MTL,1,2,0,9.0,7.0,-2.0,6.0,2.0,-4.0,1.0,1.0,0.950347717236768,1.8577138755489473,0.9073661583121793,0
2020020319,2020,3266,3,Period 3,MTL,WPG,0,-2,1,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.057996978902719605,0.1343764619442085,0.0763794830414889,1
2020020321,2020,2594,3,Period 3,ARI,COL,1,-1,1,5.0,4.0,-1.0,1.0,2.0,1.0,0.0,0.0,0.03584291521074651,0.099919203756248,0.0640762885455015,0
2020020321,2020,2594,3,Period 3,COL,ARI,0,1,0,2.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,0.1453054685905078,0.4807362888335797,0.3354308202430719,1
2020020326,2020,155,1,Period 1,STL,SJS,0,0,0,1.0,6.0,5.0,1.0,4.0,3.0,0.0,1.0,0.0346607451165412,0.6521174935746825,0.6174567484581414,1
2020020326,2020,155,1,Period 1,SJS,STL,1,0,0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.043888935928086195,0.059782980341072295,0.0158940444129861,0
2020020329,2020,411,1,Period 1,DAL,TBL,0,0,0,5.0,4.0,-1.0,4.0,1.0,-3.0,0.0,0.0,0.14381891250080361,0.0295238954265287,-0.11429501707427492,0
2020020329,2020,411,1,Period 1,TBL,DAL,1,0,0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0670783932955139,0.1491546106774732,0.0820762173819593,1
2020020333,2020,278,1,Period 1,OTT,CGY,1,-2,1,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0628892999403778,0.0981438573019385,0.035254557361560704,1
2020020333,2020,278,1,Period 1,CGY,OTT,0,2,0,9.0,4.0,-5.0,6.0,4.0,-2.0,2.0,0.0,0.6192113036754703,0.4100144881992478,-0.2091968154762225,0
2020020346,2020,1743,2,Period 2,WSH,NJD,0,0,0,2.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0517873993653635,0.3688838188077273,0.3170964194423638,1
2020020346,2020,1743,2,Period 2,NJD,WSH,1,0,0,2.0,5.0,3.0,1.0,3.0,2.0,0.0,0.0,0.1071759401298177,0.1430026735114702,0.0358267333816525,1
2020020350,2020,3575,3,Period 3,EDM,TOR,1,-3,1,4.0,1.0,-3.0,2.0,1.0,-1.0,0.0,0.0,0.1472511122695616,0.0113255519335186,-0.135925560336043,0
2020020354,2020,2831,3,Period 3,NYR,BUF,1,1,0,5.0,3.0,-2.0,2.0,1.0,-1.0,0.0,0.0,0.1897736908760409,0.0549920718965381,-0.1347816189795028,0
2020020354,2020,2831,3,Period 3,BUF,NYR,0,-1,1,3.0,6.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0770949097343584,0.0724739019378704,-0.004621007796487997,1
2020020364,2020,29,1,Period 1,NJD,NYR,0,0,0,0.0,12.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,0.45165830868806056,0.45165830868806056,1
2020020373,2020,1572,2,Period 2,WSH,BOS,0,-1,1,5.0,0.0,-5.0,3.0,0.0,-3.0,0.0,0.0,0.0720509135037593,0.0,-0.0720509135037593,0
2020020373,2020,1572,2,Period 2,BOS,WSH,1,1,0,4.0,6.0,2.0,3.0,4.0,1.0,0.0,2.0,0.2596524973492172,0.8237946164394642,0.5641421190902469,1
2020020373,2020,2472,3,Period 3,WSH,BOS,0,-5,1,3.0,6.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0943414440452383,0.37253057537558226,0.27818913133034395,1
2020020373,2020,2472,3,Period 3,BOS,WSH,1,5,0,5.0,2.0,-3.0,1.0,2.0,1.0,1.0,0.0,0.6074229994329983,0.2732504871128861,-0.3341725123201122,0
2020020380,2020,2402,3,Period 3,SJS,VGK,1,-1,1,3.0,1.0,-2.0,1.0,0.0,-1.0,0.0,0.0,0.103951401856192,0.0,-0.103951401856192,0
2020020380,2020,2402,3,Period 3,VGK,SJS,0,1,0,11.0,4.0,-7.0,5.0,3.0,-2.0,0.0,1.0,0.554564981927965,0.24346991748202618,-0.3110950644459388,0
2020020381,2020,3309,3,Period 3,NSH,FLA,1,-3,1,5.0,4.0,-1.0,1.0,3.0,2.0,0.0,0.0,0.1186838553326266,0.080547887176113,-0.0381359681565136,0
2020020381,2020,3309,3,Period 3,FLA,NSH,0,3,0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,0.37427868998878966,0.8698805637334941,0.49560187374470444,1
2020020383,2020,930,1,Period 1,CGY,EDM,0,1,0,3.0,10.0,7.0,3.0,7.0,4.0,1.0,0.0,0.3819160495653078,1.2342301000273808,0.852314050462073,1
2020020383,2020,930,1,Period 1,EDM,CGY,1,-1,1,8.0,5.0,-3.0,5.0,4.0,-1.0,0.0,0.0,0.3612700316098928,0.17681421582003248,-0.1844558157898603,0
2020020383,2020,1012,1,Period 1,CGY,EDM,0,1,0,1.0,11.0,10.0,1.0,7.0,6.0,1.0,0.0,0.262966674254158,1.4324718177086293,1.1695051434544714,1
2020020383,2020,1012,1,Period 1,EDM,CGY,1,-1,1,11.0,1.0,-10.0,8.0,1.0,-7.0,0.0,0.0,0.45976698689152923,0.0265983890699172,-0.43316859782161204,0
2020020387,2020,1119,1,Period 1,ARI,MIN,1,-2,1,6.0,9.0,3.0,2.0,7.0,5.0,0.0,1.0,0.384071168907958,0.3449158995571532,-0.03915526935080482,1
2020020387,2020,1119,1,Period 1,MIN,ARI,0,2,0,5.0,3.0,-2.0,5.0,2.0,-3.0,2.0,0.0,0.8830377736786885,0.2916187777497134,-0.5914189959289751,0
2020020395,2020,1333,2,Period 2,CGY,OTT,1,-2,1,3.0,3.0,0.0,3.0,1.0,-2.0,0.0,1.0,0.19241086877256292,0.056824165465761,-0.13558670330680192,0
2020020395,2020,1333,2,Period 2,OTT,CGY,0,2,0,5.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.2072984223475906,0.3031242394975453,0.0958258171499547,0
2020020396,2020,103,1,Period 1,EDM,OTT,1,-1,1,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.1159785094469159,0.1159785094469159,1
2020020396,2020,103,1,Period 1,OTT,EDM,0,1,0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0340978735301202,0.5880028822324098,0.5539050087022896,1
2020020407,2020,2131,2,Period 2,TBL,DET,0,-1,1,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0541527500983627,0.0424060999267592,-0.0117466501716035,0
2020020407,2020,2131,2,Period 2,DET,TBL,1,1,0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.1431150047179908,0.3245942748497855,0.18147927013179468,0
2020020409,2020,915,1,Period 1,CHI,DAL,0,-2,1,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0605076198334343,0.0862044124462186,0.0256967926127843,0
2020020409,2020,915,1,Period 1,DAL,CHI,1,2,0,6.0,1.0,-5.0,6.0,0.0,-6.0,1.0,0.0,0.6987761831566827,0.1757223479546438,-0.5230538352020389,0
2020020411,2020,902,1,Period 1,VAN,MTL,1,0,0,3.0,2.0,-1.0,2.0,1.0,-1.0,0.0,0.0,0.0451966366356157,0.0145491953175998,-0.030647441318015896,0
2020020411,2020,902,1,Period 1,MTL,VAN,0,0,0,11.0,7.0,-4.0,6.0,3.0,-3.0,0.0,1.0,0.31501460089699707,0.612932716824061,0.29791811592706396,0
2020020416,2020,2547,3,Period 3,PIT,BUF,0,1,0,1.0,7.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0794717479111599,0.27722999469669357,0.19775824678553366,1
2020020416,2020,2547,3,Period 3,BUF,PIT,1,-1,1,7.0,3.0,-4.0,3.0,2.0,-1.0,0.0,0.0,0.3130644004782923,0.1225834460437547,-0.1904809544345376,0
2020020418,2020,1035,1,Period 1,WSH,PHI,0,1,0,2.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.2255518217105927,0.0,-0.2255518217105927,0
2020020418,2020,1035,1,Period 1,PHI,WSH,1,-1,1,3.0,8.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0814216955680819,0.19204034974188589,0.11061865417380398,1
2020020421,2020,2167,2,Period 2,DET,TBL,1,3,0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0122384909983845,0.1756253829928312,0.1633868919944467,1
2020020421,2020,2167,2,Period 2,TBL,DET,0,-3,1,10.0,4.0,-6.0,6.0,1.0,-5.0,0.0,0.0,0.5052954634132634,0.0295903830081411,-0.47570508040512227,0
2020020423,2020,2860,3,Period 3,CGY,MTL,1,2,0,2.0,5.0,3.0,1.0,5.0,4.0,0.0,0.0,0.1033254512006176,0.5051584938151454,0.40183304261452785,1
2020020423,2020,2860,3,Period 3,MTL,CGY,0,-2,1,2.0,6.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0867666269405168,0.3445846255545645,0.2578179986140477,1
2020020428,2020,1786,2,Period 2,LAK,COL,0,-1,1,2.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0083364340631633,0.1098532979108373,0.101516863847674,1
2020020428,2020,1786,2,Period 2,COL,LAK,1,1,0,10.0,6.0,-4.0,4.0,4.0,0.0,1.0,0.0,0.2866246890670053,0.5952830433486578,0.3086583542816525,0
2020020429,2020,695,1,Period 1,ANA,SJS,1,-1,1,3.0,8.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0674047989975255,0.2716012426169935,0.20419644361946798,1
2020020429,2020,695,1,Period 1,SJS,ANA,0,1,0,8.0,4.0,-4.0,4.0,1.0,-3.0,1.0,0.0,0.6858172841297183,0.0453024632698202,-0.6405148208598981,0
2020020437,2020,512,1,Period 1,VGK,STL,0,1,0,11.0,4.0,-7.0,4.0,3.0,-1.0,1.0,0.0,0.7830717670924988,0.0955745362622607,-0.6874972308302381,0
2020020437,2020,512,1,Period 1,STL,VGK,1,-1,1,1.0,6.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0769221252399063,0.2486035433738456,0.1716814181339393,1
2020020443,2020,401,1,Period 1,OTT,TOR,1,2,0,9.0,2.0,-7.0,3.0,1.0,-2.0,2.0,0.0,0.5983357123562921,0.1220135730358918,-0.47632213932040035,0
2020020443,2020,401,1,Period 1,TOR,OTT,0,-2,1,1.0,7.0,6.0,0.0,5.0,5.0,0.0,1.0,0.0201356943996479,0.2546742059501394,0.2345385115504915,1
2020020447,2020,1460,2,Period 2,NYI,WSH,0,-1,1,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.020547868462031098,0.0577654098743792,0.0372175414123481,1
2020020447,2020,1460,2,Period 2,WSH,NYI,1,1,0,7.0,10.0,3.0,2.0,4.0,2.0,0.0,0.0,0.6053268457635919,0.7436513231308148,0.13832447736722298,1
2020020448,2020,176,1,Period 1,TBL,NSH,1,0,0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11876955337327469,0.11876955337327469,1
2020020448,2020,176,1,Period 1,NSH,TBL,0,0,0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.15259701060387132,0.0449491623879768,-0.10764784821589451,1
2020020448,2020,2403,3,Period 3,TBL,NSH,1,-3,1,10.0,3.0,-7.0,5.0,2.0,-3.0,0.0,0.0,0.20543063895907698,0.0921820727247798,-0.11324856623429719,0
2020020448,2020,2403,3,Period 3,NSH,TBL,0,3,0,2.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.3520742252553805,0.6291214088716706,0.27704718361629005,1
2020020454,2020,575,1,Period 1,CGY,EDM,1,0,0,4.0,2.0,-2.0,2.0,1.0,-1.0,0.0,0.0,0.2075106255719159,0.0359287125670964,-0.1715819130048195,0
2020020454,2020,575,1,Period 1,EDM,CGY,0,0,0,2.0,3.0,1.0,2.0,1.0,-1.0,0.0,0.0,0.046089534938930796,0.0292238379904866,-0.016865696948444194,1
2020020466,2020,2831,3,Period 3,VGK,SJS,1,-1,1,6.0,4.0,-2.0,4.0,4.0,0.0,1.0,1.0,0.2965474766990509,0.127682356742096,-0.1688651199569549,0
2020020466,2020,2831,3,Period 3,SJS,VGK,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0349572040865134,0.0493501802906292,0.014392976204115802,0
2020020466,2020,3058,3,Period 3,VGK,SJS,1,0,0,6.0,10.0,4.0,5.0,8.0,3.0,2.0,2.0,0.3436737762968329,0.9050037404239775,0.5613299641271445,1
2020020466,2020,3058,3,Period 3,SJS,VGK,0,0,0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0493501802906292,0.3628755397095728,0.3135253594189436,1
2020020467,2020,1478,2,Period 2,STL,LAK,0,-3,1,4.0,9.0,5.0,2.0,5.0,3.0,0.0,0.0,0.1125622871784768,0.15172961288321218,0.039167325704735384,1
2020020467,2020,1478,2,Period 2,LAK,STL,1,3,0,5.0,1.0,-4.0,3.0,1.0,-2.0,0.0,0.0,0.5752308177334046,0.0204325843280648,-0.5547982334053397,0
2020020480,2020,1828,2,Period 2,CGY,TOR,0,0,0,8.0,3.0,-5.0,5.0,2.0,-3.0,0.0,1.0,0.2682851884070726,0.1013374184916214,-0.1669477699154512,0
2020020480,2020,1828,2,Period 2,TOR,CGY,1,0,0,7.0,6.0,-1.0,3.0,1.0,-2.0,0.0,0.0,0.207928465975718,0.0673162144126855,-0.14061225156303253,0
2020020484,2020,935,1,Period 1,NYI,PHI,1,4,0,5.0,1.0,-4.0,3.0,1.0,-2.0,1.0,0.0,0.3689747242164809,0.147704529150292,-0.22127019506618892,0
2020020484,2020,935,1,Period 1,PHI,NYI,0,-4,1,4.0,5.0,1.0,4.0,2.0,-2.0,0.0,1.0,0.1702760313361866,0.1229129256946943,-0.047363105641492306,1
2020020495,2020,1382,2,Period 2,VGK,LAK,0,0,0,6.0,2.0,-4.0,2.0,1.0,-1.0,0.0,0.0,0.1026747697591926,0.0039056235448837,-0.09876914621430889,0
2020020495,2020,1382,2,Period 2,LAK,VGK,1,0,0,4.0,10.0,6.0,3.0,6.0,3.0,0.0,2.0,0.1433375031174495,0.5609352262283414,0.4175977231108918,1
2020020498,2020,287,1,Period 1,MTL,EDM,1,2,0,11.0,4.0,-7.0,6.0,2.0,-4.0,2.0,0.0,0.698353252594098,0.45711969516709905,-0.24123355742699892,0
2020020498,2020,287,1,Period 1,EDM,MTL,0,-2,1,1.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0206095577709526,0.2484930105913724,0.2278834528204198,1
2020020503,2020,652,1,Period 1,SJS,LAK,1,1,0,3.0,5.0,2.0,3.0,3.0,0.0,1.0,0.0,0.1053095566883705,0.1374693889458809,0.0321598322575104,1
2020020503,2020,652,1,Period 1,LAK,SJS,0,-1,1,3.0,9.0,6.0,2.0,7.0,5.0,0.0,0.0,0.0640487119159336,0.2713001857270927,0.2072514738111591,1
2020020512,2020,1099,1,Period 1,VAN,WPG,1,0,0,7.0,13.0,6.0,4.0,9.0,5.0,0.0,0.0,0.172807802552012,0.7383024075445433,0.5654946049925313,1
2020020512,2020,1099,1,Period 1,WPG,VAN,0,0,0,2.0,2.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.058813155593726296,0.0238019857883246,-0.0350111698054017,0
2020020513,2020,561,1,Period 1,MIN,ANA,1,0,0,5.0,5.0,0.0,2.0,4.0,2.0,1.0,0.0,0.30528538495826263,0.553836221701121,0.24855083674285838,0
2020020513,2020,561,1,Period 1,ANA,MIN,0,0,0,9.0,4.0,-5.0,6.0,3.0,-3.0,1.0,0.0,0.1454389605446782,0.0832234183635294,-0.0622155421811488,0
2020020513,2020,574,1,Period 1,ANA,MIN,0,0,0,8.0,4.0,-4.0,5.0,3.0,-2.0,1.0,0.0,0.1217676494004519,0.0832234183635294,-0.038544231036922505,0
2020020513,2020,574,1,Period 1,MIN,ANA,1,0,0,5.0,5.0,0.0,2.0,4.0,2.0,1.0,0.0,0.30528538495826263,0.553836221701121,0.24855083674285838,0
2020020516,2020,569,1,Period 1,NYR,PHI,0,2,0,7.0,2.0,-5.0,4.0,2.0,-2.0,2.0,1.0,0.561501834808365,0.0852019976984342,-0.47629983710993085,0
2020020516,2020,569,1,Period 1,PHI,NYR,1,-2,1,5.0,2.0,-3.0,4.0,1.0,-3.0,0.0,0.0,0.2372567336791746,0.0626888269313124,-0.1745679067478622,0
2020020516,2020,3514,3,Period 3,PHI,NYR,1,-5,1,7.0,1.0,-6.0,5.0,1.0,-4.0,0.0,0.0,0.1770858455570866,0.0103416726032899,-0.16674417295379668,0
2020020516,2020,3514,3,Period 3,NYR,PHI,0,5,0,3.0,1.0,-2.0,3.0,0.0,-3.0,1.0,0.0,0.4182500487034957,0.0,-0.4182500487034957,0
2020020519,2020,1588,2,Period 2,CHI,FLA,1,2,0,4.0,1.0,-3.0,3.0,0.0,-3.0,1.0,0.0,0.2115086836104248,0.0341588986247121,-0.1773497849857127,0
2020020519,2020,1588,2,Period 2,FLA,CHI,0,-2,1,4.0,8.0,4.0,2.0,5.0,3.0,0.0,0.0,0.13028349875652562,0.36631928356825166,0.23603578481172605,1
2020020522,2020,2234,2,Period 2,DAL,TBL,1,-1,1,5.0,6.0,1.0,3.0,5.0,2.0,0.0,2.0,0.051085851262320695,0.30362750729817867,0.252541656035858,1
2020020522,2020,2234,2,Period 2,TBL,DAL,0,1,0,5.0,2.0,-3.0,5.0,1.0,-4.0,0.0,0.0,0.6267815331292648,0.0538242533081631,-0.5729572798211017,0
2020020525,2020,82,1,Period 1,STL,ANA,1,0,0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0722193371674232,0.1110061058158705,0.03878676864844731,1
2020020525,2020,82,1,Period 1,ANA,STL,0,0,0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0095463176335116,0.0422085634243794,0.032662245790867794,1
2020020525,2020,1349,2,Period 2,ANA,STL,0,1,0,4.0,3.0,-1.0,3.0,2.0,-1.0,1.0,0.0,0.28917998387394805,0.3309927380241511,0.041812754150203024,0
2020020525,2020,1349,2,Period 2,STL,ANA,1,-1,1,3.0,7.0,4.0,2.0,5.0,3.0,0.0,0.0,0.11724620961998991,0.5315631614572428,0.4143169518372529,1
2020020539,2020,82,1,Period 1,VGK,COL,0,-1,1,0.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0459763214247604,0.0459763214247604,1
2020020539,2020,82,1,Period 1,COL,VGK,1,1,0,1.0,6.0,5.0,1.0,2.0,1.0,1.0,0.0,0.096892110191937,0.1605553667657835,0.0636632565738465,1
2020020547,2020,2842,3,Period 3,FLA,DAL,0,2,0,4.0,1.0,-3.0,3.0,0.0,-3.0,0.0,0.0,0.0836949851572171,0.0156251392190621,-0.068069845938155,0
2020020547,2020,2842,3,Period 3,DAL,FLA,1,-2,1,4.0,9.0,5.0,4.0,6.0,2.0,0.0,0.0,0.19124993685439312,0.3281869451006455,0.13693700824625238,1
2020020550,2020,1899,2,Period 2,STL,ARI,1,-1,1,4.0,1.0,-3.0,2.0,0.0,-2.0,0.0,0.0,0.26032267254833685,0.0216418276011902,-0.23868084494714664,0
2020020550,2020,1899,2,Period 2,ARI,STL,0,1,0,2.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.1739591233898057,0.0651581438747074,-0.1088009795150983,0
2020020553,2020,2973,3,Period 3,ANA,COL,0,-3,1,2.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.1477822655912818,0.0127966671025084,-0.1349855984887734,1
2020020553,2020,2973,3,Period 3,COL,ANA,1,3,0,9.0,3.0,-6.0,6.0,1.0,-5.0,2.0,0.0,0.9216851163089885,0.2613992153269522,-0.6602859009820363,0
2020020555,2020,177,1,Period 1,SJS,MIN,1,0,0,5.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.22978611040848568,0.2153777089396336,-0.014408401468852083,0
2020020555,2020,177,1,Period 1,MIN,SJS,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333270347348756,0.0333270347348756,1
2020020565,2020,161,1,Period 1,STL,ARI,1,0,0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0074398441963259,0.0,-0.0074398441963259,0
2020020565,2020,161,1,Period 1,ARI,STL,0,0,0,4.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0769400781977622,0.15543277985743328,0.07849270165967108,0
2020020567,2020,1580,2,Period 2,CGY,VAN,0,2,0,9.0,6.0,-3.0,5.0,3.0,-2.0,1.0,2.0,0.7407540152223061,0.5842751995949079,-0.15647881562739818,0
2020020567,2020,1580,2,Period 2,VAN,CGY,1,-2,1,3.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0409009992958398,0.0232971486895764,-0.017603850606263398,1
2020020575,2020,350,1,Period 1,DET,FLA,0,1,0,4.0,3.0,-1.0,2.0,2.0,0.0,1.0,0.0,0.0508714909169432,0.1627044842245372,0.111832993307594,0
2020020575,2020,350,1,Period 1,FLA,DET,1,-1,1,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0700336397632907,0.1042339292480443,0.03420028948475359,1
2020020575,2020,2449,3,Period 3,DET,FLA,0,0,0,5.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0363313250936316,0.1406471164344059,0.10431579134077429,0
2020020575,2020,2449,3,Period 3,FLA,DET,1,0,0,8.0,2.0,-6.0,6.0,2.0,-4.0,0.0,0.0,0.29355404739567603,0.0462781231802154,-0.24727592421546063,0
2020020577,2020,3593,3,Period 3,NSH,DAL,1,-3,1,6.0,0.0,-6.0,3.0,0.0,-3.0,0.0,0.0,0.1828739227948407,0.0,-0.1828739227948407,0
2020020583,2020,603,1,Period 1,ANA,ARI,1,0,0,3.0,3.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0393040325471228,0.0,-0.0393040325471228,0
2020020583,2020,603,1,Period 1,ARI,ANA,0,0,0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.1229260417636817,0.09388186931575498,-0.029044172447926717,1
2020020583,2020,1908,2,Period 2,ANA,ARI,1,0,0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.042898870922480195,0.2117872190091564,0.1688883480866762,1
2020020583,2020,1908,2,Period 2,ARI,ANA,0,0,0,5.0,2.0,-3.0,5.0,1.0,-4.0,1.0,0.0,0.3165224141980776,0.0841924368279769,-0.2323299773701007,0
2020020587,2020,167,1,Period 1,NYI,PHI,1,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0812477636444891,0.1789350948319042,0.0976873311874151,1
2020020587,2020,167,1,Period 1,PHI,NYI,0,0,0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0549861198627911,0.0920197856791314,0.037033665816340294,1
2020020592,2020,994,1,Period 1,OTT,MTL,0,1,0,4.0,5.0,1.0,3.0,2.0,-1.0,1.0,0.0,0.3457213663757727,0.2707380973580531,-0.07498326901771962,1
2020020592,2020,994,1,Period 1,MTL,OTT,1,-1,1,6.0,6.0,0.0,4.0,2.0,-2.0,0.0,0.0,0.2037752167213327,0.1918128068186858,-0.011962409902646909,0
2020020593,2020,1776,2,Period 2,EDM,VAN,1,-2,1,7.0,5.0,-2.0,4.0,4.0,0.0,0.0,0.0,0.224977294386708,0.1390201061341905,-0.0859571882525175,0
2020020593,2020,1776,2,Period 2,VAN,EDM,0,2,0,4.0,2.0,-2.0,4.0,2.0,-2.0,0.0,1.0,0.3460189982313,0.1315597998773057,-0.2144591983539943,0
2020020593,2020,2556,3,Period 3,EDM,VAN,1,-3,1,8.0,3.0,-5.0,7.0,2.0,-5.0,0.0,0.0,0.28194863566256617,0.0882156755217676,-0.19373296014079858,0
2020020593,2020,2556,3,Period 3,VAN,EDM,0,3,0,2.0,3.0,1.0,2.0,1.0,-1.0,0.0,0.0,0.24844675533869393,0.2198436558062135,-0.028603099532480414,1
2020020594,2020,1556,2,Period 2,COL,STL,1,0,0,6.0,6.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0832063813991632,0.24742724824371898,0.16422086684455578,0
2020020594,2020,1556,2,Period 2,STL,COL,0,0,0,8.0,2.0,-6.0,2.0,2.0,0.0,0.0,0.0,0.13100535260486063,0.1313094339413372,0.0003040813364765804,0
2020020604,2020,2045,2,Period 2,ANA,ARI,1,1,0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1599853295771102,0.0687017557173219,-0.0912835738597883,1
2020020604,2020,2045,2,Period 2,ARI,ANA,0,-1,1,10.0,8.0,-2.0,5.0,6.0,1.0,0.0,0.0,0.1471814535503248,0.17143501404815073,0.024253560497825927,0
2020020609,2020,3022,3,Period 3,COL,MIN,0,2,0,7.0,4.0,-3.0,4.0,3.0,-1.0,1.0,0.0,0.4349314957999589,0.2378225390292065,-0.19710895677075238,0
2020020609,2020,3022,3,Period 3,MIN,COL,1,-2,1,4.0,2.0,-2.0,2.0,2.0,0.0,1.0,0.0,0.2326796177664554,0.0502157544991222,-0.18246386326733322,0
2020020620,2020,588,1,Period 1,VGK,STL,0,-2,1,11.0,3.0,-8.0,6.0,2.0,-4.0,0.0,0.0,0.29469358903491366,0.1017306610266606,-0.19296292800825304,0
2020020620,2020,588,1,Period 1,STL,VGK,1,2,0,4.0,5.0,1.0,2.0,4.0,2.0,1.0,0.0,0.1964375932957897,0.4626761411738056,0.26623854787801593,1
2020020627,2020,2174,2,Period 2,NYR,PIT,1,-2,1,3.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.081003956106383,0.4438998172132441,0.3628958611068611,1
2020020627,2020,2174,2,Period 2,PIT,NYR,0,2,0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,0.4486103547569767,0.3904166808514662,-0.0581936739055105,1
2020020628,2020,1141,1,Period 1,WSH,BOS,1,-2,1,4.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,0.1205647808582021,0.0591153985502709,-0.061449382307931205,1
2020020628,2020,1141,1,Period 1,BOS,WSH,0,2,0,5.0,2.0,-3.0,4.0,1.0,-3.0,1.0,0.0,0.5643370942055328,0.2813593514388199,-0.2829777427667129,0
2020020630,2020,2849,3,Period 3,TBL,CBJ,0,4,0,5.0,1.0,-4.0,3.0,1.0,-2.0,0.0,0.0,0.6365408595376677,0.0682314464315783,-0.5683094131060894,0
2020020630,2020,2849,3,Period 3,CBJ,TBL,1,-4,1,1.0,5.0,4.0,1.0,5.0,4.0,0.0,1.0,0.0501448251133978,0.21328609233447648,0.1631412672210787,1
2020020631,2020,1730,2,Period 2,DET,NSH,1,-1,1,6.0,3.0,-3.0,2.0,1.0,-1.0,0.0,0.0,0.12957374966163598,0.0688793689812122,-0.06069438068042378,0
2020020631,2020,1730,2,Period 2,NSH,DET,0,1,0,3.0,2.0,-1.0,2.0,2.0,0.0,1.0,0.0,0.2423600693483019,0.3299157037924044,0.08755563444410253,0
2020020641,2020,1759,2,Period 2,LAK,SJS,0,-2,1,5.0,8.0,3.0,2.0,4.0,2.0,0.0,0.0,0.1385527441466235,0.2531448675820022,0.11459212343537872,1
2020020641,2020,1759,2,Period 2,SJS,LAK,1,2,0,2.0,6.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0557239301630899,0.425436015889392,0.3697120857263021,1
